2018,250,300,0.05,-7999,-7999,-7999,-2.884,2.39025,0.13675,21.49829,62,-2.0345,2.951,-0.36025,21.19357,61,-2.374283,3.590744,-2.120595,20.86505,0,714.6392,13.06525,0,19.36331,100.6717,0.9440028,0.9440077,11.81
2018,250,300,0.1,-7999,-7999,-7999,-2.9465,2.47675,0.0365,21.52402,63,-1.899,2.853,-0.313,21.22433,62,-2.927585,2.928672,-1.434293,20.69309,0,715.3026,13.07209,0,19.36331,100.6712,0.9440531,0.9440557,11.47
2018,250,300,0.15,-7999,-7999,-7999,-2.66675,2.42825,0.0395,21.50861,0,-1.946,2.76375,-0.0555,21.27057,63,-2.310028,2.753438,-1.585508,20.77143,0,714.7144,13.06039,0,19.36331,100.6712,0.9440175,0.9440303,11.47
2018,250,300,0.2,-7999,-7999,-7999,-2.547,2.14475,0.04125,21.50687,1,-2.021,2.6335,0.02575,21.34592,0,-2.526103,2.816476,-1.433646,20.81191,0,715.075,13.06343,0,19.36331,100.6712,0.9441006,0.9440592,11.47
2018,250,300,0.25,-7999,-7999,-7999,-2.36925,2.22225,-0.14375,21.50348,2,-1.90075,2.464,0.05475,21.26544,1,-3.04407,3.074988,-0.9647179,20.76027,0,714.8146,13.06277,0,19.36331,100.6712,0.9440726,0.9440554,11.81
2018,250,300,0.3,-7999,-7999,-7999,-2.4555,2.18375,-0.19025,21.50003,3,-2.01625,2.4125,-0.08350001,21.29111,2,-3.321158,3.565945,-1.171699,20.74295,0,714.8967,13.06803,0,19.36331,100.6712,0.9440405,0.9440602,11.47
2018,250,300,0.35,-7999,-7999,-7999,-2.5315,2.2805,-0.15225,21.50174,4,-2.00875,2.5075,-0.0175,21.29456,3,-3.298836,3.409688,-1.310796,20.72623,0,715.0243,13.07173,0,19.36331,100.6712,0.9440272,0.9440541,11.49
2018,250,300,0.4,-7999,-7999,-7999,-2.333,2.55325,-0.41575,21.52228,5,-1.93975,2.33525,-0.1905,21.25861,4,-3.243894,3.110731,-1.489932,20.74764,0,714.6663,13.06069,0,19.36331,100.6712,0.9440654,0.9440323,11.55
2018,250,300,0.45,-7999,-7999,-7999,-2.6245,2.633,-0.6440001,21.57538,6,-2.25525,2.7145,-0.294,21.27914,5,-3.07879,2.942425,-1.459269,20.82004,0,714.7741,13.06774,0,19.36331,100.6712,0.9440538,0.9440605,11.47
2018,250,300,0.5,-7999,-7999,-7999,-2.322,2.7395,-0.27925,21.54456,7,-2.131,3.06175,-0.12675,21.27402,6,-3.288047,2.732493,-1.599941,20.8544,0,714.6296,13.06267,0,19.36331,100.6712,0.9440707,0.9440812,11.53
2018,250,300,0.55,-7999,-7999,-7999,-2.05025,2.67625,-0.3125,21.5137,8,-2.2835,3.13525,-0.0315,21.30652,7,-3.278235,2.701917,-1.492702,20.68767,0,715.0657,13.06037,0,19.36331,100.6712,0.9440754,0.9440494,11.47
2018,250,300,0.6,-7999,-7999,-7999,-2.4685,2.43225,0.14425,21.50003,9,-2.4935,3.085,-0.15375,21.27402,8,-2.723486,2.793242,-1.03582,20.71212,0,714.9739,13.06393,0,19.36331,100.6712,0.9440761,0.9440626,11.47
2018,250,300,0.65,-7999,-7999,-7999,-2.418,2.8455,-0.05725,21.53427,10,-2.13375,2.839,-0.252,21.23465,9,-1.753773,2.860608,-1.14961,20.85414,0,715.0731,13.06998,0,19.36331,100.6712,0.9440658,0.9440643,11.47
2018,250,300,0.7,-7999,-7999,-7999,-2.2805,2.76775,-0.3475,21.51889,11,-2.2115,2.7975,-0.2485,21.25516,10,-1.845961,3.081188,-1.159169,20.8124,0,714.5643,13.06515,0,19.36331,100.6712,0.9440849,0.9440871,11.47
2018,250,300,0.75,-7999,-7999,-7999,-2.19175,2.773,-0.36925,21.47263,12,-2.24925,2.78725,-0.19225,21.26373,11,-1.934345,2.689,-1.473372,20.77814,0,714.9223,13.06003,0,19.36331,100.6712,0.9440648,0.9440374,11.47
2018,250,300,0.8,-7999,-7999,-7999,-2.36475,3.14475,-0.37225,21.50513,13,-1.63975,3.03125,-0.14075,21.22952,12,-2.533723,3.022235,-1.317353,20.77254,0,714.8364,13.06355,0,19.36331,100.6712,0.9440764,0.9440463,11.47
2018,250,300,0.85,-7999,-7999,-7999,-1.7775,2.679,-0.4835,21.45038,14,-1.69175,2.98625,-0.068,21.28259,13,-2.05118,2.648941,-1.296736,20.79027,0,714.9487,13.06617,0,19.36331,100.6712,0.94409,0.9440361,11.47
2018,250,300,0.9,-7999,-7999,-7999,-1.82125,2.51425,-0.37875,21.49319,15,-1.78125,2.5565,-0.548,21.17297,14,-2.007948,2.821157,-1.165591,20.8006,0,715.0817,13.06797,0,19.36331,100.6712,0.9440778,0.9440826,11.47
2018,250,300,0.95,-7999,-7999,-7999,-1.922,2.40175,-0.3455,21.50348,16,-1.68325,2.435,-0.5987501,21.1405,15,-1.766344,2.270742,-0.7154571,20.74091,0,714.7702,13.06108,0,19.36331,100.6712,0.9440605,0.9440756,11.46
2018,250,300,1,-7999,-7999,-7999,-1.93375,2.2665,-0.41875,21.51889,17,-1.589,2.6785,-0.70575,21.11996,16,-1.31362,2.281817,-0.7003106,20.81997,0,715.2848,13.07022,0,19.36331,100.6712,0.9441049,0.9440795,11.77
2018,250,300,1.05,-7999,-7999,-7999,-1.73525,2.54875,-0.5805,21.45547,18,-1.69975,2.85,-0.67625,21.08231,17,-0.7270952,2.488613,-1.203886,20.77578,0,714.442,13.06491,0,19.3649,100.6712,0.9440703,0.9440879,11.46
2018,250,300,1.1,-7999,-7999,-7999,-2.10575,2.567,-0.47875,21.45377,19,-1.625,2.75975,-0.363,21.11142,18,-1.053197,2.942391,-1.551489,20.72573,0,715.4268,13.075,0,19.3649,100.67,0.9441086,0.9441294,11.46
2018,250,300,1.15,-7999,-7999,-7999,-2.31075,2.3765,-0.39625,21.48804,20,-2.2945,2.54425,-0.63725,21.19525,19,-1.453816,3.163358,-1.33965,20.74571,0,715.2467,13.06815,0,19.3649,100.67,0.9441019,0.9440811,11.46
2018,250,300,1.2,-7999,-7999,-7999,-2.5735,2.5865,-0.10425,21.46918,21,-2.433,2.07575,-1.083,21.15247,20,-1.75415,2.805963,-1.304794,20.80576,0,715.1826,13.0636,0,19.3649,100.67,0.9441274,0.9440984,11.46
2018,250,300,1.25,-7999,-7999,-7999,-2.53325,2.86925,0.043,21.42297,22,-2.451,2.18825,-1.3255,21.0549,21,-1.990229,2.884103,-1.578047,20.77607,0,715.0795,13.06892,0,19.3649,100.67,0.9440778,0.9440743,11.46
2018,250,300,1.3,-7999,-7999,-7999,-2.45175,2.94525,-0.2735,21.53943,23,-2.55075,2.51525,-1.345,21.07889,22,-1.948614,2.752886,-1.623284,20.7648,0,714.7504,13.06762,0,19.3649,100.67,0.9440314,0.9440553,11.46
2018,250,300,1.35,-7999,-7999,-7999,-2.57475,2.379,-0.62875,21.49319,24,-2.4165,2.613,-1.422,21.05322,23,-1.776201,2.598826,-1.686803,20.73408,0,715.2786,13.06823,0,19.3649,100.67,0.9440593,0.9440344,11.46
2018,250,300,1.4,-7999,-7999,-7999,-2.46525,2.3085,-0.5045,21.46918,25,-2.89675,2.285,-1.245,21.11826,24,-1.566559,2.605138,-1.557876,20.73557,0,715.007,13.07154,0,19.3649,100.67,0.9440612,0.9440606,11.46
2018,250,300,1.45,-7999,-7999,-7999,-2.49425,2.523,-0.27375,21.5137,26,-2.6885,2.29225,-1.10525,21.07547,25,-1.647615,2.607584,-1.438326,20.75019,0,715.1507,13.07016,0,19.3649,100.67,0.9440777,0.9440448,11.46
2018,250,300,1.5,-7999,-7999,-7999,-2.056,2.50525,-0.28075,21.50687,27,-2.59425,2.94125,-1.338,21.04465,26,-1.870802,2.570401,-1.273766,20.72295,0,715.1193,13.06393,0,19.3649,100.67,0.9440752,0.9440657,11.46
2018,250,300,1.55,-7999,-7999,-7999,-1.89575,2.96775,-0.3185,21.5137,28,-2.767,2.636,-1.331,21.11652,27,-2.028561,2.481056,-0.859571,20.72377,0,715.3945,13.06749,0,19.3649,100.67,0.9440762,0.944054,11.46
2018,250,300,1.6,-7999,-7999,-7999,-1.86275,2.6695,-0.44775,21.47092,29,-2.80775,2.6455,-1.53325,21.11481,28,-2.035572,2.395055,-0.9422122,20.71901,0,715.1108,13.06787,0,19.3649,100.67,0.9440809,0.9440556,11.46
2018,250,300,1.65,-7999,-7999,-7999,-1.93375,3.03225,-0.233,21.44354,30,-3.10275,2.67775,-1.226,21.07547,29,-1.910086,2.361851,-0.8331242,20.7318,0,715.3602,13.0832,0,19.3649,100.67,0.9440742,0.9440651,11.46
2018,250,300,1.7,-7999,-7999,-7999,-1.93625,2.88725,-0.5945,21.51544,31,-2.9125,2.769,-1.12275,21.17816,30,-1.864398,2.410866,-0.9555484,20.73063,0,715.5383,13.07523,0,19.3649,100.67,0.9440718,0.944066,11.47
2018,250,300,1.75,-7999,-7999,-7999,-2.058,2.836,-0.29925,21.47775,32,-2.80975,3.241,-0.77375,21.10458,31,-1.533108,2.371716,-1.067274,20.72315,0,715.5479,13.07403,0,19.3649,100.67,0.9440561,0.944038,11.47
2018,250,300,1.8,-7999,-7999,-7999,-2.066,2.74575,-0.2625,21.45377,33,-2.49775,3.39275,-0.9595001,21.08231,32,-1.527289,2.17785,-1.179379,20.71661,0,715.4351,13.08039,0,19.3649,100.67,0.9440861,0.9440806,11.47
