2018,250,900,1,15.41,15.37,15.38,85.1,84.9,86.4,11.78
2018,250,900,2,15.44,15.34,15.38,85.2,84.8,86.5,11.81
2018,250,900,3,15.46,15.39,15.4,85.2,84.9,86.4,11.79
2018,250,900,4,15.4,15.36,15.36,85.2,84.8,86.4,11.81
2018,250,900,5,15.43,15.34,15.41,85.2,84.8,86.4,11.79
2018,250,900,6,15.41,15.37,15.34,85.2,84.8,86.4,11.79
2018,250,900,7,15.38,15.43,15.32,85.2,84.9,86.4,11.79
2018,250,900,8,15.41,15.38,15.36,85.2,84.9,86.4,11.81
2018,250,900,9,15.4,15.43,15.35,85.2,84.9,86.4,11.79
2018,250,900,10,15.47,15.37,15.32,85.3,84.9,86.4,11.8
2018,250,900,11,15.43,15.31,15.37,85.3,84.9,86.4,11.79
2018,250,900,12,15.44,15.42,15.39,85.3,84.9,86.4,11.81
2018,250,900,13,15.44,15.36,15.38,85.2,84.9,86.4,11.8
2018,250,900,14,15.44,15.33,15.34,85.2,84.9,86.4,11.79
2018,250,900,15,15.44,15.39,15.39,85.2,84.9,86.4,11.79
2018,250,900,16,15.46,15.37,15.34,85.2,84.9,86.4,11.81
2018,250,900,17,15.46,15.38,15.36,85.2,84.9,86.4,11.79
2018,250,900,18,15.42,15.42,15.35,85.2,84.9,86.4,11.79
2018,250,900,19,15.42,15.42,15.4,85.3,84.9,86.4,11.79
2018,250,900,20,15.44,15.39,15.41,85.2,84.9,86.4,11.81
2018,250,900,21,15.47,15.39,15.4,85.2,84.9,86.4,11.79
2018,250,900,22,15.45,15.4,15.4,85.2,84.9,86.4,11.79
2018,250,900,23,15.46,15.39,15.42,85.2,84.9,86.4,11.79
2018,250,900,24,15.46,15.4,15.41,85.3,84.9,86.4,11.81
2018,250,900,25,15.45,15.43,15.44,85.2,84.9,86.3,11.8
2018,250,900,26,15.42,15.44,15.37,85.3,84.9,86.4,11.8
2018,250,900,27,15.46,15.42,15.42,85.2,84.9,86.4,11.79
2018,250,900,28,15.45,15.4,15.41,85.2,84.9,86.4,11.81
2018,250,900,29,15.4,15.4,15.44,85.2,84.9,86.4,11.79
2018,250,900,30,15.45,15.4,15.46,85.2,84.9,86.4,11.79
2018,250,900,31,15.46,15.4,15.42,85.2,84.9,86.4,11.79
2018,250,900,32,15.45,15.42,15.44,85.3,84.9,86.4,11.81
2018,250,900,33,15.46,15.42,15.41,85.2,84.9,86.3,11.8
2018,250,900,34,15.48,15.39,15.43,85.2,84.9,86.3,11.8
2018,250,900,35,15.44,15.47,15.46,85.3,84.9,86.4,11.79
2018,250,900,36,15.47,15.46,15.42,85.2,84.9,86.3,11.81
2018,250,900,37,15.47,15.41,15.43,85.2,84.9,86.3,11.79
2018,250,900,38,15.48,15.47,15.46,85.2,84.9,86.3,11.79
2018,250,900,39,15.46,15.43,15.44,85.2,84.9,86.3,11.79
2018,250,900,40,15.43,15.37,15.43,85.2,84.8,86.3,11.81
2018,250,900,41,15.47,15.45,15.4,85.2,84.9,86.3,11.79
2018,250,900,42,15.46,15.47,15.44,85.2,84.9,86.2,11.8
2018,250,900,43,15.45,15.46,15.4,85.2,84.9,86.3,11.79
2018,250,900,44,15.42,15.4,15.44,85.2,84.8,86.2,11.81
2018,250,900,45,15.47,15.43,15.43,85.2,84.8,86.2,11.79
2018,250,900,46,15.47,15.43,15.47,85.2,84.9,86.2,11.79
2018,250,900,47,15.43,15.46,15.43,85.2,84.9,86.2,11.79
2018,250,900,48,15.43,15.44,15.47,85.2,84.9,86.2,11.81
2018,250,900,49,15.47,15.47,15.43,85.2,84.8,86.1,11.79
2018,250,900,50,15.47,15.44,15.45,85.1,84.8,86.2,11.79
2018,250,900,51,15.47,15.43,15.45,85.1,84.8,86.1,11.79
2018,250,900,52,15.47,15.46,15.42,85.2,84.8,86.1,11.81
2018,250,900,53,15.44,15.46,15.44,85.1,84.8,86.1,11.79
2018,250,900,54,15.43,15.42,15.44,85.1,84.7,86.1,11.79
2018,250,900,55,15.46,15.45,15.43,85.2,84.7,86.1,11.79
2018,250,900,56,15.44,15.43,15.43,85.1,84.7,86.1,11.81
2018,250,900,57,15.39,15.41,15.39,85.1,84.7,86,11.79
2018,250,900,58,15.43,15.45,15.44,85.1,84.7,86,11.79
2018,250,900,59,15.44,15.44,15.39,85.2,84.8,86,11.79
2018,250,901,0,15.46,15.39,15.42,85.2,84.7,86,11.81
2018,250,901,1,15.45,15.46,15.43,85.2,84.7,86,11.79
2018,250,901,2,15.47,15.45,15.43,85.1,84.8,86,11.79
2018,250,901,3,15.46,15.45,15.45,85.2,84.8,86,11.79
